235
4700.000000	0.835974
4720.085470	0.836594
4740.170940	0.838181
4760.256410	0.840270
4780.341880	0.842473
4800.427350	0.845082
4820.512821	0.847198
4840.598291	0.848631
4860.683761	0.850548
4880.769231	0.852172
4900.854701	0.853410
4920.940171	0.855194
4941.025641	0.856521
4961.111111	0.857596
4981.196581	0.860337
5001.282051	0.862433
5021.367521	0.863205
5041.452991	0.867195
5061.538462	0.870547
5081.623932	0.873506
5101.709402	0.879089
5121.794872	0.884717
5141.880342	0.888542
5161.965812	0.895654
5182.051282	0.901739
5202.136752	0.903815
5222.222222	0.908725
5242.307692	0.913319
5262.393162	0.917915
5282.478632	0.918874
5302.564103	0.921385
5322.649573	0.924677
5342.735043	0.921507
5362.820513	0.921822
5382.905983	0.925733
5402.991453	0.923467
5423.076923	0.916120
5443.162393	0.920648
5463.247863	0.913642
5483.333333	0.914265
5503.418803	0.916044
5523.504274	0.911783
5543.589744	0.908569
5563.675214	0.902990
5583.760684	0.899072
5603.846154	0.901440
5623.931624	0.898311
5644.017094	0.888094
5664.102564	0.893125
5684.188034	0.892098
5704.273504	0.888502
5724.358974	0.883643
5744.444444	0.885910
5764.529915	0.880039
5784.615385	0.890681
5804.700855	0.890615
5824.786325	0.877326
5844.871795	0.889283
5864.957265	0.881991
5885.042735	0.870071
5905.128205	0.885866
5925.213675	0.884751
5945.299145	0.880210
5965.384615	0.886934
5985.470085	0.883822
6005.555556	0.891028
6025.641026	0.893175
6045.726496	0.877110
6065.811966	0.873796
6085.897436	0.886749
6105.982906	0.881997
6126.068376	0.886283
6146.153846	0.890253
6166.239316	0.888598
6186.324786	0.889273
6206.410256	0.896359
6226.495726	0.897570
6246.581197	0.898744
6266.666667	0.898263
6286.752137	0.898014
6306.837607	0.897909
6326.923077	0.893929
6347.008547	0.884484
6367.094017	0.883063
6387.179487	0.882133
6407.264957	0.866629
6427.350427	0.858180
6447.435897	0.873712
6467.521368	0.867650
6487.606838	0.841092
6507.692308	0.846052
6527.777778	0.860707
6547.863248	0.863238
6567.948718	0.854419
6588.034188	0.857615
6608.119658	0.866041
6628.205128	0.855457
6648.290598	0.860974
6668.376068	0.871669
6688.461538	0.871497
6708.547009	0.870871
6728.632479	0.876217
6748.717949	0.883630
6768.803419	0.878213
6788.888889	0.870902
6808.974359	0.880269
6829.059829	0.881720
6849.145299	0.876637
6869.230769	0.876570
6889.316239	0.891026
6909.401709	0.894763
6929.487179	0.900338
6949.572650	0.899059
6969.658120	0.897272
6989.743590	0.904398
7009.829060	0.907448
7029.914530	0.905489
7050.000000	0.903180
7070.085470	0.913164
7090.170940	0.918870
7110.256410	0.919129
7130.341880	0.918464
7150.427350	0.915237
7170.512821	0.915534
7190.598291	0.923463
7210.683761	0.926071
7230.769231	0.930493
7250.854701	0.932689
7270.940171	0.930320
7291.025641	0.931028
7311.111111	0.934000
7331.196581	0.931949
7351.282051	0.931845
7371.367521	0.935525
7391.452991	0.936103
7411.538462	0.935896
7431.623932	0.935042
7451.709402	0.931005
7471.794872	0.928601
7491.880342	0.930388
7511.965812	0.931560
7532.051282	0.930239
7552.136752	0.928266
7572.222222	0.925296
7592.307692	0.923466
7612.393162	0.922467
7632.478632	0.921200
7652.564103	0.919567
7672.649573	0.917572
7692.735043	0.915936
7712.820513	0.914231
7732.905983	0.911941
7752.991453	0.909405
7773.076923	0.907676
7793.162393	0.906152
7813.247863	0.904018
7833.333333	0.902412
7853.418803	0.900609
7873.504274	0.898280
7893.589744	0.896975
7913.675214	0.895746
7933.760684	0.893921
7953.846154	0.892777
7973.931624	0.891842
7994.017094	0.890544
8014.102564	0.889577
8034.188034	0.888680
8054.273504	0.887969
8074.358974	0.887484
8094.444444	0.886982
8114.529915	0.886714
8134.615385	0.886560
8154.700855	0.886483
8174.786325	0.886589
8194.871795	0.886942
8214.957265	0.887339
8235.042735	0.887878
8255.128205	0.888561
8275.213675	0.889471
8295.299145	0.890458
8315.384615	0.891539
8335.470085	0.892718
8355.555556	0.894000
8375.641026	0.895376
8395.726496	0.896840
8415.811966	0.898371
8435.897436	0.900072
8455.982906	0.901887
8476.068376	0.903122
8496.153846	0.905015
8516.239316	0.906962
8536.324786	0.909023
8556.410256	0.911110
8576.495726	0.913205
8596.581197	0.915331
8616.666667	0.916748
8636.752137	0.918891
8656.837607	0.921048
8676.923077	0.923154
8697.008547	0.925226
8717.094017	0.926609
8737.179487	0.928612
8757.264957	0.930524
8777.350427	0.931768
8797.435897	0.933563
8817.521368	0.935295
8837.606838	0.936394
8857.692308	0.937908
8877.777778	0.939326
8897.863248	0.940217
8917.948718	0.941416
8938.034188	0.942500
8958.119658	0.943166
8978.205128	0.944013
8998.290598	0.944679
9018.376068	0.945008
9038.461538	0.945253
9058.547009	0.945457
9078.632479	0.945487
9098.717949	0.945389
9118.803419	0.945227
9138.888889	0.944835
9158.974359	0.944258
9179.059829	0.943728
9199.145299	0.943053
9219.230769	0.941771
9239.316239	0.940283
9259.401709	0.939144
9279.487179	0.937905
9299.572650	0.935915
9319.658120	0.933717
9339.743590	0.932072
9359.829060	0.930319
9379.914530	0.928488
9400.000000	0.926584
